user_id,signup_date,region,device_pref,acquisition_channel,signup_month
U106310,2025-01-28,South,Mobile App,Referral,2025-01
U106311,2025-01-25,South,Mobile Web,Paid Social,2025-01
U106312,2025-02-27,South,Mobile Web,Organic Search,2025-02
U106313,2025-10-24,West,Mobile Web,Organic Search,2025-10
U106314,2025-05-14,East,Desktop,Paid Social,2025-05
U106315,2025-11-27,South,Mobile App,Referral,2025-11
U106316,2025-09-06,North,Mobile App,Paid Social,2025-09
U106317,2025-02-07,North,Mobile Web,Organic Search,2025-02
U106318,2025-03-16,East,Mobile Web,Referral,2025-03
U106319,2025-05-22,West,Mobile App,Influencer,2025-05
U106320,2025-11-18,East,Mobile Web,Referral,2025-11
U106321,2025-06-17,South,Mobile App,Influencer,2025-06
U106322,2025-09-16,North,Mobile App,Influencer,2025-09
U106323,2025-12-21,West,Mobile App,Organic Search,2025-12
U106324,2025-08-13,West,Desktop,Influencer,2025-08
U106325,2025-06-01,South,Mobile App,Paid Social,2025-06
U106326,2025-01-19,North,Mobile App,Influencer,2025-01
U106327,2025-05-26,South,Desktop,Paid Social,2025-05
U106328,2025-08-29,West,Mobile Web,Email/Push,2025-08
U106329,2025-12-10,East,Mobile Web,Paid Social,2025-12
U106330,2025-08-25,East,Mobile App,Paid Social,2025-08
U106331,2025-02-04,North,Mobile App,Paid Social,2025-02
U106332,2025-07-09,North,Mobile App,Paid Social,2025-07
U106333,2025-01-01,North,Mobile Web,Organic Search,2025-01
U106334,2025-06-02,West,Mobile Web,Organic Search,2025-06
U106335,2025-05-06,South,Mobile Web,Influencer,2025-05
U106336,2025-12-11,West,Mobile Web,Organic Search,2025-12
U106337,2025-08-14,North,Mobile App,Paid Social,2025-08
U106338,2025-08-09,West,Mobile Web,Referral,2025-08
U106339,2025-07-30,West,Mobile App,Paid Social,2025-07
U106340,2025-01-25,North,Mobile App,Influencer,2025-01
U106341,2025-01-16,West,Mobile App,Organic Search,2025-01
U106342,2025-07-01,North,Mobile Web,Organic Search,2025-07
U106343,2025-11-25,North,Desktop,Paid Social,2025-11
U106344,2025-05-09,North,Mobile App,Paid Social,2025-05
U106345,2025-02-11,West,Mobile App,Influencer,2025-02
U106346,2025-12-02,West,Mobile App,Organic Search,2025-12
U106347,2025-08-24,South,Desktop,Email/Push,2025-08
U106348,2025-12-26,East,Mobile Web,Organic Search,2025-12
U106349,2025-02-03,East,Desktop,Influencer,2025-02
U106350,2025-12-11,West,Desktop,Email/Push,2025-12
U106351,2025-02-14,South,Mobile App,Paid Social,2025-02
U106352,2025-05-14,South,Mobile App,Influencer,2025-05
U106353,2025-01-21,East,Mobile App,Paid Social,2025-01
U106354,2025-05-02,North,Mobile App,Referral,2025-05
U106355,2025-03-11,South,Mobile App,Referral,2025-03
U106356,2025-12-18,East,Mobile App,Organic Search,2025-12
U106357,2025-12-27,North,Mobile Web,Paid Social,2025-12
U106358,2025-02-17,West,Mobile App,Organic Search,2025-02
U106359,2025-02-08,North,Mobile App,Influencer,2025-02
U106360,2025-10-14,West,Mobile App,Email/Push,2025-10
U106361,2025-01-10,North,Mobile App,Referral,2025-01
U106362,2025-01-30,North,Mobile Web,Paid Social,2025-01
U106363,2025-09-01,South,Mobile Web,Influencer,2025-09
U106364,2025-10-01,West,Mobile App,Influencer,2025-10
U106365,2025-03-29,East,Mobile App,Organic Search,2025-03
U106366,2025-09-01,North,Mobile App,Paid Social,2025-09
U106367,2025-11-25,North,Mobile App,Influencer,2025-11
U106368,2025-01-15,East,Mobile App,Influencer,2025-01
U106369,2025-01-04,South,Desktop,Paid Social,2025-01
U106370,2025-07-10,West,Mobile App,Email/Push,2025-07
U106371,2025-06-17,North,Mobile App,Organic Search,2025-06
U106372,2025-01-09,East,Mobile Web,Email/Push,2025-01
U106373,2025-04-19,East,Mobile App,Organic Search,2025-04
U106374,2025-05-17,West,Mobile App,Organic Search,2025-05
U106375,2025-06-03,East,Desktop,Paid Social,2025-06
U106376,2025-07-28,North,Mobile App,Influencer,2025-07
U106377,2025-09-29,North,Mobile Web,Organic Search,2025-09
U106378,2025-05-23,East,Mobile Web,Influencer,2025-05
U106379,2025-04-09,South,Mobile Web,Paid Social,2025-04
U106380,2025-11-04,West,Desktop,Influencer,2025-11
U106381,2025-03-10,East,Mobile Web,Organic Search,2025-03
U106382,2025-09-04,South,Mobile Web,Paid Social,2025-09
U106383,2025-09-18,South,Desktop,Paid Social,2025-09
U106384,2025-10-03,South,Desktop,Paid Social,2025-10
U106385,2025-03-20,North,Desktop,Referral,2025-03
U106386,2025-05-26,North,Mobile Web,Organic Search,2025-05
U106387,2025-04-21,South,Mobile App,Paid Social,2025-04
U106388,2025-09-15,North,Mobile Web,Paid Social,2025-09
U106389,2025-04-03,North,Mobile App,Organic Search,2025-04
U106390,2025-01-13,North,Mobile App,Paid Social,2025-01
U106391,2025-09-17,North,Mobile App,Organic Search,2025-09
U106392,2025-04-19,North,Desktop,Referral,2025-04
U106393,2025-11-26,East,Mobile App,Organic Search,2025-11
U106394,2025-07-08,South,Mobile Web,Organic Search,2025-07
U106395,2025-04-05,South,Mobile App,Paid Social,2025-04
U106396,2025-04-15,East,Mobile App,Paid Social,2025-04
U106397,2025-01-08,West,Mobile App,Influencer,2025-01
U106398,2025-03-08,North,Mobile Web,Influencer,2025-03
U106399,2025-07-10,South,Desktop,Organic Search,2025-07
U106400,2025-09-13,North,Mobile App,Paid Social,2025-09
U106401,2025-01-09,South,Mobile App,Organic Search,2025-01
U106402,2025-04-27,West,Mobile Web,Influencer,2025-04
U106403,2025-09-24,East,Mobile App,Referral,2025-09
U106404,2025-04-09,East,Mobile App,Influencer,2025-04
U106405,2025-10-25,South,Mobile App,Paid Social,2025-10
U106406,2025-06-13,East,Mobile Web,Referral,2025-06
U106407,2025-05-21,North,Mobile App,Referral,2025-05
U106408,2025-09-25,South,Mobile App,Organic Search,2025-09
U106409,2025-02-06,South,Desktop,Organic Search,2025-02
U106410,2025-03-15,South,Mobile Web,Organic Search,2025-03
U106411,2025-03-14,North,Mobile App,Influencer,2025-03
U106412,2025-11-04,West,Mobile App,Influencer,2025-11
U106413,2025-07-18,North,Mobile App,Paid Social,2025-07
U106414,2025-05-10,North,Mobile App,Organic Search,2025-05
U106415,2025-09-03,South,Mobile App,Influencer,2025-09
U106416,2025-11-08,North,Mobile App,Paid Social,2025-11
U106417,2025-03-01,East,Mobile App,Organic Search,2025-03
U106418,2025-10-06,East,Desktop,Paid Social,2025-10
U106419,2025-04-13,East,Desktop,Paid Social,2025-04
U106420,2025-10-23,South,Mobile App,Influencer,2025-10
U106421,2025-11-16,East,Mobile App,Organic Search,2025-11
U106422,2025-12-07,West,Mobile App,Referral,2025-12
U106423,2025-05-31,South,Mobile Web,Paid Social,2025-05
U106424,2025-06-06,South,Mobile App,Paid Social,2025-06
U106425,2025-07-25,West,Desktop,Influencer,2025-07
U106426,2025-06-28,North,Desktop,Organic Search,2025-06
U106427,2025-07-16,South,Mobile App,Paid Social,2025-07
U106428,2025-08-11,North,Mobile Web,Email/Push,2025-08
U106429,2025-03-30,North,Mobile Web,Organic Search,2025-03
U106430,2025-10-14,North,Mobile App,Organic Search,2025-10
U106431,2025-10-03,South,Mobile App,Referral,2025-10
U106432,2025-08-24,East,Mobile Web,Paid Social,2025-08
U106433,2025-07-02,South,Desktop,Organic Search,2025-07
U106434,2025-07-28,West,Mobile Web,Referral,2025-07
U106435,2025-05-10,South,Mobile App,Paid Social,2025-05
U106436,2025-06-02,West,Mobile Web,Referral,2025-06
U106437,2025-01-13,West,Desktop,Organic Search,2025-01
U106438,2025-05-02,East,Mobile App,Referral,2025-05
U106439,2025-12-25,West,Mobile App,Paid Social,2025-12
U106440,2025-08-08,East,Mobile Web,Influencer,2025-08
U106441,2025-04-16,West,Desktop,Influencer,2025-04
U106442,2025-03-11,North,Mobile App,Paid Social,2025-03
U106443,2025-07-14,South,Mobile App,Email/Push,2025-07
U106444,2025-07-05,East,Mobile App,Organic Search,2025-07
U106445,2025-04-09,South,Mobile Web,Referral,2025-04
U106446,2025-03-23,West,Desktop,Influencer,2025-03
U106447,2025-03-16,West,Mobile App,Paid Social,2025-03
U106448,2025-12-06,South,Mobile App,Paid Social,2025-12
U106449,2025-07-11,West,Desktop,Paid Social,2025-07
U106450,2025-11-21,North,Mobile App,Organic Search,2025-11
U106451,2025-08-02,South,Desktop,Organic Search,2025-08
U106452,2025-11-11,South,Mobile App,Organic Search,2025-11
U106453,2025-11-14,North,Mobile App,Paid Social,2025-11
U106454,2025-05-24,South,Mobile App,Referral,2025-05
U106455,2025-08-04,South,Mobile App,Paid Social,2025-08
U106456,2025-12-27,North,Desktop,Organic Search,2025-12
U106457,2025-11-20,West,Desktop,Paid Social,2025-11
U106458,2025-01-15,East,Mobile Web,Referral,2025-01
U106459,2025-08-05,South,Mobile App,Influencer,2025-08
U106460,2025-02-04,North,Mobile App,Paid Social,2025-02
U106461,2025-07-02,West,Mobile App,Influencer,2025-07
U106462,2025-09-27,West,Desktop,Influencer,2025-09
U106463,2025-12-24,North,Mobile App,Email/Push,2025-12
U106464,2025-04-10,North,Desktop,Organic Search,2025-04
U106465,2025-01-07,West,Desktop,Paid Social,2025-01
U106466,2025-01-30,East,Mobile App,Paid Social,2025-01
U106467,2025-11-01,North,Desktop,Organic Search,2025-11
U106468,2025-05-24,South,Desktop,Organic Search,2025-05
U106469,2025-04-21,South,Mobile Web,Organic Search,2025-04
U106470,2025-08-20,East,Mobile Web,Referral,2025-08
U106471,2025-06-28,North,Mobile Web,Paid Social,2025-06
U106472,2025-03-13,South,Mobile App,Paid Social,2025-03
U106473,2025-07-29,North,Mobile Web,Email/Push,2025-07
U106474,2025-08-08,West,Mobile App,Email/Push,2025-08
U106475,2025-03-21,East,Mobile App,Referral,2025-03
U106476,2025-03-24,East,Desktop,Paid Social,2025-03
U106477,2025-02-11,East,Mobile Web,Email/Push,2025-02
U106478,2025-09-30,South,Mobile App,Paid Social,2025-09
U106479,2025-07-10,West,Mobile App,Referral,2025-07
U106480,2025-06-22,North,Desktop,Paid Social,2025-06
U106481,2025-01-07,West,Desktop,Referral,2025-01
U106482,2025-06-04,North,Mobile App,Referral,2025-06
U106483,2025-01-10,South,Desktop,Influencer,2025-01
U106484,2025-02-03,South,Mobile App,Referral,2025-02
U106485,2025-02-05,West,Mobile Web,Email/Push,2025-02
U106486,2025-01-06,West,Mobile Web,Organic Search,2025-01
U106487,2025-08-03,South,Desktop,Referral,2025-08
U106488,2025-05-14,South,Desktop,Organic Search,2025-05
U106489,2025-10-12,West,Mobile App,Paid Social,2025-10
U106490,2025-05-06,North,Mobile Web,Referral,2025-05
U106491,2025-12-03,West,Mobile App,Influencer,2025-12
U106492,2025-06-23,East,Mobile App,Paid Social,2025-06
U106493,2025-06-01,South,Mobile App,Paid Social,2025-06
U106494,2025-11-27,North,Mobile App,Paid Social,2025-11
U106495,2025-01-26,South,Mobile App,Influencer,2025-01
U106496,2025-04-25,North,Mobile App,Paid Social,2025-04
U106497,2025-10-11,North,Mobile App,Paid Social,2025-10
U106498,2025-03-16,North,Mobile Web,Paid Social,2025-03
U106499,2025-06-15,South,Mobile App,Paid Social,2025-06
U106500,2025-07-08,East,Desktop,Referral,2025-07
U106501,2025-03-19,West,Mobile App,Email/Push,2025-03
U106502,2025-03-31,North,Mobile App,Paid Social,2025-03
U106503,2025-06-25,South,Mobile App,Paid Social,2025-06
U106504,2025-01-21,South,Mobile App,Influencer,2025-01
U106505,2025-02-23,South,Mobile App,Influencer,2025-02
U106506,2025-07-03,West,Desktop,Paid Social,2025-07
U106507,2025-12-25,South,Mobile App,Paid Social,2025-12
U106508,2025-08-10,West,Mobile App,Email/Push,2025-08
U106509,2025-11-11,South,Mobile App,Referral,2025-11
U106510,2025-11-24,East,Desktop,Email/Push,2025-11
U106511,2025-06-28,South,Mobile App,Organic Search,2025-06
U106512,2025-10-03,West,Desktop,Referral,2025-10
U106513,2025-04-22,West,Mobile App,Referral,2025-04
U106514,2025-08-12,East,Mobile App,Influencer,2025-08
U106515,2025-08-02,West,Mobile App,Email/Push,2025-08
U106516,2025-02-28,North,Mobile Web,Paid Social,2025-02
U106517,2025-11-23,West,Mobile Web,Referral,2025-11
U106518,2025-04-19,North,Mobile App,Paid Social,2025-04
U106519,2025-06-06,North,Mobile App,Influencer,2025-06
U106520,2025-07-10,North,Mobile App,Referral,2025-07
U106521,2025-07-19,West,Mobile App,Influencer,2025-07
U106522,2025-11-08,West,Mobile App,Organic Search,2025-11
U106523,2025-07-15,West,Desktop,Paid Social,2025-07
U106524,2025-02-04,West,Mobile Web,Paid Social,2025-02
U106525,2025-09-03,South,Mobile App,Paid Social,2025-09
U106526,2025-08-25,West,Desktop,Organic Search,2025-08
U106527,2025-04-14,West,Desktop,Email/Push,2025-04
U106528,2025-01-07,South,Mobile App,Organic Search,2025-01
U106529,2025-10-10,North,Mobile App,Organic Search,2025-10
U106530,2025-01-01,East,Desktop,Influencer,2025-01
U106531,2025-08-07,West,Mobile Web,Influencer,2025-08
U106532,2025-08-18,West,Mobile App,Organic Search,2025-08
U106533,2025-06-21,West,Mobile Web,Paid Social,2025-06
U106534,2025-03-28,West,Mobile App,Paid Social,2025-03
U106535,2025-02-10,West,Desktop,Organic Search,2025-02
U106536,2025-05-03,East,Mobile App,Referral,2025-05
U106537,2025-11-27,East,Mobile App,Referral,2025-11
U106538,2025-10-25,North,Mobile App,Referral,2025-10
U106539,2025-06-27,East,Mobile App,Influencer,2025-06
U106540,2025-03-04,South,Mobile App,Influencer,2025-03
U106541,2025-06-14,West,Mobile App,Email/Push,2025-06
U106542,2025-07-06,South,Mobile Web,Influencer,2025-07
U106543,2025-07-28,North,Mobile App,Paid Social,2025-07
U106544,2025-08-15,North,Mobile App,Paid Social,2025-08
U106545,2025-02-17,East,Mobile App,Organic Search,2025-02
U106546,2025-08-12,South,Mobile App,Organic Search,2025-08
U106547,2025-01-03,South,Mobile App,Referral,2025-01
U106548,2025-06-24,North,Mobile App,Paid Social,2025-06
U106549,2025-04-09,South,Desktop,Influencer,2025-04
U106550,2025-04-26,North,Mobile App,Paid Social,2025-04
U106551,2025-09-27,South,Desktop,Influencer,2025-09
U106552,2025-09-10,South,Mobile App,Organic Search,2025-09
U106553,2025-11-13,South,Mobile Web,Paid Social,2025-11
U106554,2025-04-05,South,Mobile App,Paid Social,2025-04
U106555,2025-09-30,North,Mobile Web,Paid Social,2025-09
U106556,2025-01-24,West,Mobile App,Paid Social,2025-01
U106557,2025-04-26,South,Mobile App,Referral,2025-04
U106558,2025-05-31,North,Mobile App,Paid Social,2025-05
U106559,2025-12-04,North,Mobile Web,Influencer,2025-12
U106560,2025-02-19,South,Desktop,Paid Social,2025-02
U106561,2025-07-25,North,Mobile App,Paid Social,2025-07
U106562,2025-12-01,North,Mobile App,Influencer,2025-12
U106563,2025-03-20,East,Mobile Web,Organic Search,2025-03
U106564,2025-03-11,East,Desktop,Organic Search,2025-03
U106565,2025-01-27,South,Mobile Web,Paid Social,2025-01
U106566,2025-09-28,East,Desktop,Paid Social,2025-09
U106567,2025-02-19,North,Mobile App,Organic Search,2025-02
U106568,2025-10-19,West,Mobile App,Organic Search,2025-10
U106569,2025-09-04,North,Mobile App,Paid Social,2025-09
U106570,2025-09-21,East,Mobile Web,Organic Search,2025-09
U106571,2025-03-20,North,Mobile App,Influencer,2025-03
U106572,2025-07-09,West,Mobile App,Paid Social,2025-07
U106573,2025-02-16,South,Mobile App,Email/Push,2025-02
U106574,2025-12-27,North,Mobile App,Paid Social,2025-12
U106575,2025-12-20,East,Mobile App,Influencer,2025-12
U106576,2025-12-18,North,Mobile App,Influencer,2025-12
U106577,2025-07-08,East,Desktop,Paid Social,2025-07
U106578,2025-09-13,East,Mobile App,Email/Push,2025-09
U106579,2025-08-10,North,Mobile App,Organic Search,2025-08
U106580,2025-08-29,South,Mobile Web,Paid Social,2025-08
U106581,2025-09-26,North,Desktop,Organic Search,2025-09
U106582,2025-01-01,East,Mobile Web,Email/Push,2025-01
U106583,2025-02-03,South,Mobile App,Influencer,2025-02
U106584,2025-03-20,South,Desktop,Paid Social,2025-03
U106585,2025-08-24,West,Mobile App,Organic Search,2025-08
U106586,2025-11-30,South,Mobile App,Paid Social,2025-11
U106587,2025-12-15,West,Mobile App,Organic Search,2025-12
U106588,2025-04-08,East,Mobile Web,Organic Search,2025-04
U106589,2025-03-23,North,Mobile App,Paid Social,2025-03
U106590,2025-07-11,South,Desktop,Organic Search,2025-07
U106591,2025-09-10,East,Mobile Web,Influencer,2025-09
U106592,2025-02-07,South,Desktop,Organic Search,2025-02
U106593,2025-01-14,North,Mobile App,Influencer,2025-01
U106594,2025-12-13,North,Mobile App,Paid Social,2025-12
U106595,2025-11-06,West,Mobile App,Email/Push,2025-11
U106596,2025-07-28,East,Mobile App,Paid Social,2025-07
U106597,2025-12-23,South,Mobile App,Organic Search,2025-12
U106598,2025-03-30,North,Mobile Web,Influencer,2025-03
U106599,2025-02-25,West,Mobile Web,Influencer,2025-02
U106600,2025-04-04,West,Mobile App,Paid Social,2025-04
U106601,2025-04-03,North,Mobile App,Organic Search,2025-04
U106602,2025-12-06,North,Mobile App,Referral,2025-12
U106603,2025-03-26,West,Desktop,Paid Social,2025-03
U106604,2025-09-02,West,Mobile App,Referral,2025-09
U106605,2025-01-22,East,Mobile Web,Organic Search,2025-01
U106606,2025-10-18,West,Mobile App,Organic Search,2025-10
U106607,2025-09-29,East,Mobile App,Paid Social,2025-09
U106608,2025-11-02,North,Mobile App,Paid Social,2025-11
U106609,2025-05-02,East,Mobile App,Influencer,2025-05
U106610,2025-05-08,East,Mobile Web,Organic Search,2025-05
U106611,2025-04-23,West,Mobile Web,Organic Search,2025-04
U106612,2025-09-30,North,Mobile Web,Organic Search,2025-09
U106613,2025-12-02,South,Mobile Web,Paid Social,2025-12
U106614,2025-05-10,West,Mobile App,Organic Search,2025-05
U106615,2025-05-12,South,Mobile App,Paid Social,2025-05
U106616,2025-03-26,South,Desktop,Influencer,2025-03
U106617,2025-12-16,West,Mobile Web,Email/Push,2025-12
U106618,2025-03-22,South,Mobile Web,Influencer,2025-03
U106619,2025-11-21,East,Mobile App,Organic Search,2025-11
U106620,2025-03-10,West,Mobile App,Referral,2025-03
U106621,2025-05-28,North,Mobile App,Email/Push,2025-05
U106622,2025-01-16,West,Mobile Web,Organic Search,2025-01
U106623,2025-11-03,East,Desktop,Referral,2025-11
U106624,2025-04-15,South,Mobile App,Referral,2025-04
U106625,2025-06-14,South,Mobile App,Referral,2025-06
U106626,2025-07-20,West,Mobile App,Referral,2025-07
U106627,2025-07-16,North,Mobile App,Referral,2025-07
U106628,2025-07-04,South,Mobile App,Referral,2025-07
U106629,2025-11-18,South,Desktop,Influencer,2025-11
U106630,2025-09-22,South,Mobile Web,Organic Search,2025-09
U106631,2025-12-29,South,Desktop,Referral,2025-12
U106632,2025-04-10,West,Mobile Web,Paid Social,2025-04
U106633,2025-12-08,West,Mobile App,Influencer,2025-12
U106634,2025-11-16,South,Desktop,Paid Social,2025-11
U106635,2025-08-02,South,Mobile App,Organic Search,2025-08
U106636,2025-10-05,East,Desktop,Influencer,2025-10
U106637,2025-06-11,North,Mobile Web,Referral,2025-06
U106638,2025-06-06,West,Mobile App,Paid Social,2025-06
U106639,2025-09-08,West,Mobile App,Paid Social,2025-09
U106640,2025-04-07,West,Mobile App,Email/Push,2025-04
U106641,2025-01-18,South,Mobile App,Paid Social,2025-01
U106642,2025-11-23,South,Mobile App,Paid Social,2025-11
U106643,2025-04-07,North,Desktop,Referral,2025-04
U106644,2025-01-01,South,Mobile Web,Organic Search,2025-01
U106645,2025-08-04,South,Mobile App,Referral,2025-08
U106646,2025-05-12,West,Mobile App,Referral,2025-05
U106647,2025-09-17,West,Mobile App,Influencer,2025-09
U106648,2025-05-05,West,Mobile App,Email/Push,2025-05
U106649,2025-03-23,West,Mobile App,Influencer,2025-03
U106650,2025-10-10,North,Mobile Web,Paid Social,2025-10
U106651,2025-06-20,East,Mobile App,Organic Search,2025-06
U106652,2025-02-28,North,Mobile App,Referral,2025-02
U106653,2025-02-01,North,Mobile App,Organic Search,2025-02
U106654,2025-06-10,South,Mobile App,Paid Social,2025-06
